replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
5800,15.87693,15.828383,-4.1068497,-0.00016693187,0.0013434233,0.0030212365,-0.0035197234,0.005975221,0.0014412199,0.009305355,0.0026456432,3.9479108,0.5381671,5.1466584,2.4725513,-4.1070433,0.54833233,-2.5204675,-5.0804005,-6.2257044e-05,0.0013485744,0.0026625674,-0.0027467138,0.000672308,0.0012822605,0.0037535592,-0.0021585692,0.9990004897117615,-0.0,5800,12,500.0,0.0,500,500,-0.0578718377465972,0.13372216190974245,0.035476815630461636,-0.3277613897082924,-28.935918873298647,14.375680473341532,-12.543654799293074,-51.167105775443815,0.0014350157,0.6271745,0.99988097,-0.99852437,5,-28.935918873298647,2500,5,500.0,0.0,500,500,0.01370491890647437,0.0033273846762294367,0.019345033882671673,0.007956293613266129,6.852459453237185,1.6457541624146332,9.142212453800425,4.129627754953176,6.852459453237185,1.6457541624146332,9.142212453800425,4.129627754953176,-5.453203e-05,0.0012505234,0.001840201,-0.002008378,5,6.852459453237185,0.044448026455938816,92.44027011282742,92.77003587409854,0.02592656947672367,0.04353008698672056,47.003480923362076,232.32769159320742,361.3494518334046,0
8300,0.033073977,0.034184743,-6.31121,2.240386,0.10668632,2.469951,1.9657111,2.2518451,0.113330275,2.5296843,1.9394538,2.210359,0.20002422,3.2772794,1.7616599,-4.075971,0.23149157,-3.5129457,-5.223699,0.0039457865,0.0074179773,0.017066814,-0.015521875,-0.1493741,0.009475837,-0.12969357,-0.1838499,0.36744362115859985,-10.077853202819824,8300,17,500.0,0.0,500,500,-0.03118714513731361,0.11544262779142568,0.04693186046806671,-0.3277613897082924,-15.59357256865682,11.501293131540592,-3.026290054903552,-36.20956481475456,0.0007865954,0.5865197,0.9960246,-0.99578553,5,-15.59357256865682,5000,10,500.0,0.0,500,500,-0.003893076379246793,0.06299703068539961,0.01603250351522163,-0.3277613897082924,-1.9465381896233993,12.537140250188848,5.180793058672409,-26.972038497101124,-1.9465381896233993,12.537140250188848,5.180793058672409,-26.972038497101124,0.0043394375,0.007016871,0.013759679,-0.011763766,5,-1.9465381896233993,0.04271263536065817,90.02206683997065,91.11161119677126,0.025947256945073605,0.0356655353680253,47.90786862373352,229.1458720881492,590.5003928411752,1
10800,0.01348307,0.012717001,-6.0415044,1.9662029,0.18609616,2.3148847,1.50949,1.9575441,0.18623069,2.2894728,1.4474337,1.9469895,0.2148657,2.249529,1.438369,-4.090934,0.3104131,-3.4452944,-5.629931,0.0025755235,0.021244138,0.035988092,-0.029466506,-0.12645186,0.009786439,-0.105173565,-0.14385764,0.13517971336841583,-20.183387756347656,10800,22,500.0,0.0,500,500,-0.006758373251022104,0.08539719838907008,0.0725559493366033,-0.3277613897082924,-3.379186625511056,15.483022142882326,13.452236455048327,-27.151586052023884,-0.0018062192,0.5905778,0.9963837,-0.9979708,5,-3.379186625511056,7500,15,500.0,0.0,500,500,0.014226361311394157,0.0030188141044913525,0.018334465521598564,0.006821184280585897,7.113180655697077,1.3000844956812203,8.487366592135961,4.811105738630358,7.113180655697077,1.3000844956812203,8.487366592135961,4.811105738630358,0.0024857821,0.020998692,0.033580337,-0.02209758,5,7.113180655697077,0.04271034151315689,90.87098034843802,92.22562652919441,0.02597394958138466,0.03559698350727558,47.78484188299626,230.98573003523052,821.4909108718857,2
13300,0.009521381,0.009475327,-5.9786158,1.900504,0.21360804,2.1742995,1.1876252,1.9015185,0.21484032,2.2342114,1.1902442,1.8822117,0.24177952,2.193434,1.1516898,-4.09293,0.39020047,-3.3273985,-6.043363,-0.005797934,0.059055522,0.201041,-0.1602219,-0.11219273,0.011145815,-0.07708958,-0.14075658,0.04975467175245285,-30.275293350219727,13300,27,500.0,0.0,500,500,-0.0727478517972078,0.15236539519744782,0.07358629061449065,-0.3277613897082924,-36.37392589860387,23.89034176864475,-17.724560625188197,-81.56919365088714,-0.0015806452,0.59818053,0.99756736,-0.9978412,5,-36.37392589860387,10000,20,500.0,0.0,500,500,-0.17076539040000474,0.17164236664313093,0.02874945522139817,-0.3277613897082924,-85.38269520000202,7.165071122461513,-75.32683180155044,-96.4421693630763,-85.38269520000202,7.165071122461513,-75.32683180155044,-96.4421693630763,-0.0070536635,0.07536574,0.119074255,-0.16397205,5,-85.38269520000202,0.048451876267790794,92.88878877460957,92.66996190138161,0.02568719908595085,0.03539086505770683,47.54451239760965,233.21279301401228,1054.7085061492398,3
15800,0.016788613,0.028525734,-5.415603,1.8063557,0.2934919,2.2820756,1.0303396,1.8052903,0.3046365,2.5159087,1.1257639,1.7747352,0.3118822,2.1794538,1.0363016,-3.6247954,1.0788729,0.26794496,-6.797592,-0.06682905,0.33402288,1.067462,-1.2211204,-0.13053115,0.037894502,-0.03520892,-0.29138285,0.018522005528211594,-38.38207244873047,15800,32,500.0,0.0,500,500,-0.2041222758920243,0.1622167481521109,0.06975007953458381,-0.3277613897082924,-102.06113794601147,18.53051030315329,-72.44600693555228,-125.43844322355062,-0.06186236,0.6114295,0.9976464,-0.9990931,5,-102.06113794601147,12500,25,500.0,0.0,500,500,-0.2698675828877903,0.12781502117408827,0.041319514353852484,-0.3277613897082924,-134.9337914438938,4.629958658911244,-127.31792319659546,-140.17448868641185,-134.9337914438938,4.629958658911244,-127.31792319659546,-140.17448868641185,-0.05988602,0.3018285,0.75626045,-0.69525635,5,-134.9337914438938,0.041914235800504684,88.36862629652023,88.46226199530065,0.026449216529726982,0.035954348742961884,47.45820538792759,224.39341148082167,1279.1066984627396,4
18300,0.021876888,0.020157756,-3.1173172,1.4901109,0.42402747,2.1762056,0.24140567,1.477022,0.39520288,2.1706512,0.6213252,1.5292547,0.41132018,2.2221882,0.3167906,-1.6170273,2.5979745,5.660869,-7.7332845,-0.055911105,0.8116591,1.72984,-2.2738101,-0.18029487,0.1054401,0.1267372,-0.5250329,0.00748713593930006,-37.275814056396484,18300,37,500.0,0.0,500,500,-0.24469205718045542,0.15585841963017474,1.7204440711536606,-0.3277613897082924,-122.3460285902266,2.7117269683199186,-119.15234199071953,-125.9306954623352,-0.048216637,0.66139406,0.998661,-0.9994602,5,-122.3460285902266,15000,30,500.0,0.0,500,500,-0.2818142560334705,0.12513495030931096,1.747342311238663,-0.3277613897082924,-140.90712801673376,5.937815042794114,-132.569804478945,-148.1985084091641,-140.90712801673376,5.937815042794114,-132.569804478945,-148.1985084091641,-0.08138691,0.57771164,0.9718728,-0.9891804,5,-140.90712801673376,0.04286623001098633,88.60111964307725,90.61082840617746,0.026191470213234425,0.03598686680197716,47.76397778745741,227.08097040373832,1506.1926806438714,5
20800,0.010743347,0.012050739,0.17333226,1.4007804,0.5116603,2.2410445,0.3228283,1.3940785,0.5258572,2.2838569,0.18170798,1.4236958,0.52968687,2.2226667,0.19502786,1.6221049,4.3897133,15.892373,-5.022649,0.17313437,1.2491282,3.7273946,-2.9690664,-0.3065724,0.17195214,0.09073108,-0.9906492,0.0037015369161963463,-24.509370803833008,20800,42,500.0,0.0,500,500,-0.04644837970594412,0.11909572221476722,0.058142559368471174,-0.3277613897082924,-23.22418985297206,30.79866988052755,1.8599128555163762,-70.92528869140139,0.001800527,0.6282705,0.9996299,-0.9998645,5,-23.22418985297206,17500,35,500.0,0.0,500,500,-0.12534513379383005,0.1619512090785313,0.039071520583568,-0.3277613897082924,-62.67256689691485,32.91289007039347,2.0309875297097904,-87.0824016075991,-62.67256689691485,32.91289007039347,2.0309875297097904,-87.0824016075991,0.04488233,0.37740943,0.960209,-0.9896154,5,-62.67256689691485,0.04271444398909807,90.24958498682827,91.13207712117583,0.0260214451700449,0.035877286456525326,47.70032628066838,229.18660156428814,1735.384267409332,6
23300,0.014922844,0.013061954,2.969076,1.2894042,0.6283654,2.09272,-0.16357277,1.2764852,0.6420623,2.0791068,-0.14805196,1.2651384,0.65314734,2.0684469,-0.10002625,4.2970734,4.9740467,19.402191,-6.782674,0.35906175,1.4718896,4.585647,-3.569731,-0.40389657,0.17764956,0.26937154,-1.1111693,0.002335767261683941,-10.318177223205566,23300,47,500.0,0.0,500,500,-0.19421825651598043,0.1696422686397165,0.10581463929316683,-0.3277613897082924,-97.10912825798941,49.36559344836556,-16.406930081405136,-137.3123445190374,0.13747622,0.6622922,0.99963653,-0.9994408,5,-97.10912825798941,20000,40,500.0,0.0,500,500,-0.2179714343072526,0.16473888062502087,0.06508199196745588,-0.3277613897082924,-108.98571715362513,63.00946056863634,15.993997687412815,-147.01052794387056,-108.98571715362513,63.00946056863634,15.993997687412815,-147.01052794387056,0.122284874,0.5971926,0.9977763,-0.99554837,5,-108.98571715362513,0.04180719703435898,89.6945102661848,90.35407542716712,0.025687921792268753,0.03544880822300911,47.49141976330429,227.64294938370585,1963.0320441937074,7
25800,0.009024655,0.011328023,4.8739505,1.2271341,0.7613827,2.273188,-0.4125255,1.2279087,0.76016927,2.2616568,-0.3937124,1.2557435,0.77047867,2.2435918,-0.3842385,6.189843,5.6201878,25.95141,-4.0259914,0.068169974,1.6822244,4.3714857,-3.710295,-0.4493904,0.14857067,0.0012272075,-1.0086884,0.002087252913042903,1.1716941595077515,25800,52,500.0,0.0,500,500,-0.03072056973246605,0.10516095740039137,0.04687665692339616,-0.3277613897082924,-15.360284866233027,27.029636742106113,4.29125650079033,-68.78099398877437,0.03375921,0.6322002,0.9998505,-0.9995934,5,-15.360284866233027,22500,45,500.0,0.0,500,500,-0.2561849048814951,0.14101037435008879,0.09055778026562672,-0.3277613897082924,-128.09245244074634,6.108048267303954,-120.82273493350354,-135.22241917601318,-128.09245244074634,6.108048267303954,-120.82273493350354,-135.22241917601318,0.14601092,0.5307058,0.9960532,-0.99046177,5,-128.09245244074634,0.04461466986685991,99.51123739499599,90.80200480483472,0.0260260421782732,0.03792563173919916,47.21824695542455,237.6400554990396,2200.676900160499,8
28300,0.010382892,0.0106186485,3.4959254,1.3322515,0.8105837,2.345157,-0.7813883,1.3454475,0.8117696,2.3419905,-0.7900878,1.338607,0.8119844,2.3028288,-0.7310066,4.9060354,5.6100464,18.658325,-5.145499,0.17090331,1.5679423,3.5976434,-3.6268973,-0.48907506,0.15929416,-0.04957841,-1.062658,0.0019453212153166533,-6.828796863555908,28300,57,500.0,0.0,500,500,-0.009947533663671905,0.10165682777468221,0.07460107692124815,-0.3277613897082924,-4.973766831835965,32.16619040935255,25.686785707732707,-66.62203804801848,0.0064267446,0.5948137,0.9983129,-0.9995788,5,-4.973766831835965,25000,50,500.0,0.0,500,500,-0.04860069675493545,0.11944857490806306,0.057637720747617534,-0.3277613897082924,-24.300348377467486,50.76820576887773,1.9589843434748502,-125.83256741643082,-24.300348377467486,50.76820576887773,1.9589843434748502,-125.83256741643082,0.018145613,0.27974775,0.9968198,-0.9985865,5,-24.300348377467486,0.042466526851058006,88.01620061509311,91.50309985410422,0.02618255466222763,0.03785079903900623,47.19446322042495,226.82026357017457,2427.5019669532776,9
